language	treebank	index	text	parser	uas	las
de	HDT	13594	Emulex gibt Gewinnwarnung - und keiner bekommt 's mit	corenlp	0.6666666666666666	0.6666666666666666
de	HDT	13595	""" Bad news "" vom kalifornischen Netzwerk- und Fibre-Channel-Spezialisten Emulex ."	corenlp	0.3448275862068966	0.3448275862068966
de	HDT	13596	Diesmal allerdings keine Falschmeldung wie im August vorigen Jahres , sondern eine Gewinnwarnung fürs laufende Quartal .	corenlp	0.4864864864864865	0.43243243243243246
de	HDT	13597	Lediglich via Webcast informierte Emulex am Freitag letzter Woche , dass der Gewinn um drei bis fünf Cent je Aktie zurückgehen werde .	corenlp	0.5416666666666666	0.4583333333333333
de	HDT	13598	Ursache seien stornierte oder auf später verschobene Aufträge von Kunden .	corenlp	0.2727272727272727	0.18181818181818182
de	HDT	13599	Für die Art und Weise der Gewinnwarnung wurde Emulex am gestrigen Montag heftig kritisiert .	corenlp	1.0	1.0
de	HDT	13600	Analysten beklagten , sie hätten noch am Montagmorgen nichts von der Warnung gewusst , als der Kurs bereits um 48 Prozent eingebrochen war .	corenlp	0.84	0.64
de	HDT	13601	Die Publizitätsregeln der Securities and Exchange Commission ( SEC ) schreiben eindeutig vor , dass alle Investoren so informiert werden , dass sie zum gleichen Zeitpunkt auf die Nachrichten zugreifen können .	corenlp	0.9090909090909091	0.8484848484848485
de	HDT	13602	"Die SEC empfiehlt deshalb , zuallererst eine Pressemitteilung auf den "" üblichen Wegen "" herauszugeben ."	corenlp	0.9375	0.9375
de	HDT	13603	Emulex bestritt , gegen die Informationsregeln der SEC verstoßen zu haben .	corenlp	0.8333333333333334	0.75
de	HDT	13604	"Eine Unternehmenssprecherin räumte gegenüber dem Wall Street Journal jedoch ein , dass man "" wohl anders vorgehen würde , wenn man noch einmal in der gleichen Situation wäre "" ."	corenlp	0.7	0.6666666666666666
de	HDT	13605	Compaq bringt neuen Alpha-Prozessor heraus	corenlp	0.5	0.5
de	HDT	13606	Seit gestern ist er laut Compaq erhältlich : der neue Alpha-Prozessor 21264 mit 833 MHz .	corenlp	0.6470588235294118	0.5882352941176471
de	HDT	13607	Der nach Compaq-Angaben schnellste industriell hergestellte Prozessor der Welt läuft im neuen AlphaServer ES40 .	corenlp	0.8235294117647058	0.7647058823529411
de	HDT	13608	Dieser Server sei speziell für rechenintensive Datenbankanwendungen konzipiert worden , etwa E-Business-Lösungen auf Basis von Oracle-Software .	corenlp	0.5	0.5
de	HDT	13609	Im Oracle Application Benchmark schlägt der ES40 nach Angaben von Compaq die Konkurrenten IBM H70 und Sun E450 um mehr als das Doppelte .	corenlp	0.76	0.64
de	HDT	13610	Auch in anderen Benchmarks , wie dem SAP Business Warehousing und der SPEC CPU2000 , habe das neue Flaggschiff klar die Nase vorn .	corenlp	0.625	0.5
de	HDT	13611	Der AlphaServer ES40 läuft unter Tru64 UNIX , OpenVMS und Linux .	corenlp	1.0	0.8333333333333334
de	HDT	13612	Seinen ersten großen Einsatz hat Compaqs neuer Rechner bereits hinter sich :	corenlp	0.5833333333333334	0.4166666666666667
de	HDT	13613	Bei Celera Genomics wird er bereits seit einem Monat genutzt .	corenlp	1.0	0.8181818181818182
de	HDT	13614	Forscher von Celera und dem Human Genome Project hatten am gestrigen Montag bekannt gegeben , dass der Mensch nur über rund 30.000 Gene und damit weniger als bisher vermutet verfügt .	corenlp	0.75	0.71875
de	HDT	13615	Der neue Alpha-Chip kommt später als angekündigt , dafür aber offensichtlich mit recht guten Erfolgsaussichten auf den Markt :	corenlp	0.45	0.35
de	HDT	13616	Im Gespräch ist unter anderem der erste Telekommunikations-Switch von Ericsson auf Basis von Alpha-Prozessoren .	corenlp	0.3888888888888889	0.3333333333333333
de	HDT	13617	Im Labor laufen bereits die ersten Chips mit einer Taktfrequenz von einem GHz .	corenlp	1.0	1.0
de	HDT	13618	Büro-Trott geht trotz Tele-Arbeit weiter	corenlp	0.2857142857142857	0.14285714285714285
de	HDT	13619	Selbst modernste Kommunikationstechniken machen den Gang ins Büro nicht überflüssig .	corenlp	0.9166666666666666	0.9166666666666666
de	HDT	13620	""" Die so genannte Tele-Arbeit wird zwar zunehmen , aber sie kann das Zusammengehörigkeitsgefühl und die sozialen Kontakte in einer Firma nicht ersetzen "" , sagte Professor Ekkehart Frieling vom Institut für Arbeitswissenschaft an der Universität Kassel gegenüber dpa ."	corenlp	0.7619047619047619	0.6666666666666666
de	HDT	13621	Auf der am morgigen Mittwoch in Kassel beginnenden Tagung Arbeitsgestaltung , Flexibilisierung , Kompetenzentwicklung werden Experten aber nicht nur über die Zukunft der Arbeit diskutieren .	corenlp	0.6296296296296297	0.5555555555555556
de	HDT	13622	Es geht auch um aktuelle Probleme der Gegenwart , die man nach Frielings Auffassung nicht vernachlässigen dürfe .	corenlp	0.8333333333333334	0.7222222222222222
de	HDT	13623	Die Tele-Arbeit entpuppt sich in der Praxis eher als eine Mischform aus Büro- und Heimarbeit .	corenlp	0.6285714285714286	0.6285714285714286
de	HDT	13624	Experten sprechen hier von fragmentierter Tele-Arbeit .	corenlp	0.5	0.5
de	HDT	13625	Auch die Arbeitsorganisation verändert sich :	corenlp	1.0	1.0
de	HDT	13626	Statt herkömmlicher Arbeitsverträge schließen die Unternehmen mit ihren Angestellten verbindliche Zielvereinbarungen ab .	corenlp	1.0	0.9230769230769231
de	HDT	13627	Es zähle dann nicht mehr die Arbeitszeit , sondern das Erreichen eines Ziels , etwa die Erledigung eines genau bestimmten Aufgabenpensums .	corenlp	0.8181818181818182	0.7272727272727273
de	HDT	13628	Auf diese Veränderungen müssten jetzt auch die Gewerkschaften reagieren .	corenlp	0.9	0.7
de	HDT	13629	Arbeitswissenschaftler Frieling beklagte die besonderen Belastungen in Call-Centern .	corenlp	0.7	0.6
de	HDT	13630	""" Die Tätigkeiten sind dort im Grunde wie Fließbandarbeit organisiert "" , sagte er ."	corenlp	0.75	0.5
de	HDT	13631	Ein großes Problem sei auch das Streben der Unternehmen nach Flexibilität , das die Anforderungen an die Angestellten weiter erhöhe .	corenlp	0.7142857142857143	0.7142857142857143
de	HDT	13632	Diese sollten durch konkrete Fakten und die Beschreibung erfolgreich praktizierter Flexibilisierungsstrategien ersetzt werden .	corenlp	0.8571428571428571	0.8571428571428571
de	HDT	13633	UK-Regierung will Kriterien für Software-Patente prüfen	corenlp	0.375	0.375
de	HDT	13634	"Die britische Regierung hält Software für patentierbar , wenn sie eine "" technische Innovation "" darstellt ."	corenlp	0.9411764705882353	0.8823529411764706
de	HDT	13635	Allerdings sieht sie europaweiten Klärungsbedarf bei der Festlegung der Kriterien , ab wann genau ein Programm patentrechtlich schützbar ist .	corenlp	0.75	0.75
de	HDT	13636	Im November hatte das britische Patentamt eine Online-Umfrage gestartet , um die verschiedenen Standpunkte zu sammeln .	corenlp	0.7894736842105263	0.7894736842105263
de	HDT	13637	Neben der Auswertung der Umfrage liegen nun auch die Schlussfolgerungen der Regierung vor .	corenlp	0.9285714285714286	0.9285714285714286
de	HDT	13638	Viele Umfrageteilnehmer forderten ein völliges Verbot von Software-Patenten und verwiesen auf die guten Erfahrungen mit Open Source .	corenlp	0.8421052631578947	0.7894736842105263
de	HDT	13639	Die britische Regierung widersprach in ihrer Stellungnahme jedoch der immer wieder gemachten Aussage , dass Patente Open-Source-Projekte gefährden können .	corenlp	0.7727272727272727	0.6818181818181818
de	HDT	13640	Vor allem bei aufwendigen Großprojekten sei die Patentierbarkeit wichtig , weil sie die Investitionen absichere und den Wettbewerb fördere .	corenlp	0.95	0.8
de	HDT	13641	Im Bericht wird allerdings eingeräumt , dass eine Ausweitung der Patentierbarkeit von Programmcodes Innovationen hemmen könnte .	corenlp	0.8888888888888888	0.8888888888888888
de	HDT	13642	Besonderen Wert wird auf die Kriterien für eine Patentierbarkeit gelegt :	corenlp	0.9090909090909091	0.9090909090909091
de	HDT	13643	""" Software sollte nicht patentierbar sein , wenn sie keine technische Innovation darstellt . """	corenlp	0.8666666666666667	0.8
de	HDT	13644	Bei diesen Kriterien bestünden aber eine Reihe von Unklarheiten .	corenlp	1.0	1.0
de	HDT	13645	Die Regierung verspricht deshalb , so schnell wie möglich gemeinsam mit den EU-Partnern und dem Europäischen Patentamt eine Lösung zu finden .	corenlp	0.6521739130434783	0.5217391304347826
de	HDT	13646	Im November hatten sich die Mitgliedsländer des Europäischen Patentübereinkommens ( EPÜ ) darauf verständigt , für Software vorerst keine Patente zuzulassen , um einer geplanten Regelung der EU-Kommission nicht vorzugreifen .	corenlp	0.8484848484848485	0.8181818181818182
de	HDT	13647	Diese Regelung wurde jedoch schon häufig von nationalen Ämtern und der Europäischen Patentbehörde unterlaufen .	corenlp	1.0	1.0
de	HDT	13648	Eine Patentierbarkeit von Geschäftsmodellen , wie von einigen Umfrageteilnehmern gefordert , lehnte die britische Regierung ab .	corenlp	0.9411764705882353	0.7647058823529411
de	HDT	13649	Computerpoesie soll Werber inspirieren	corenlp	1.0	0.75
de	HDT	13650	Deutschlands erfolgreichster Slogantexter kommt aus Friedrichshafen .	corenlp	1.0	1.0
de	HDT	13651	Das behauptet zumindest eine Werbeagentur aus der Bodensee-Metropole .	corenlp	0.6	0.4
de	HDT	13652	Unter www.sloganizer.de produziert ein Algorithmus nach Angaben der Agentur pro Jahr eine Millionen Werbesprüche .	corenlp	1.0	1.0
de	HDT	13653	Nach der Eingabe von drei Begriffen fängt die Software an zu dichten und gibt durchgewürfelte Werbesprüche à la Steffen - die intelligenteste Versuchung , seit es Fahrräder gibt zurück .	corenlp	0.5333333333333333	0.4666666666666667
de	HDT	13654	Der Sloganizer arbeitet mit vorgegebenen Begriffen sowie sprachlichen Mustern und lernt angeblich durch jede Eingabe hinzu .	corenlp	1.0	1.0
de	HDT	13655	Die Agentur Screenshot betreibt das Angebot bereits seit drei Jahren .	corenlp	0.9090909090909091	0.8181818181818182
de	HDT	13656	Werbetexter stehen ohnehin immer wieder im Verdacht , dass sie zum Texten nicht ihren Verstand , sondern Computerprogramme oder sprachlich Minderbemittelte einsetzen .	corenlp	0.84	0.76
de	HDT	13657	Ob dabei der Sloganizer mitgedichtet hat , lässt sich leider nicht mehr klären .	corenlp	0.7857142857142857	0.6428571428571429
de	HDT	13658	Aus für Online-Musikmagazin	corenlp	0.25	0.25
de	HDT	13659	The Record , eine kanadische Zeitschrift für die Musikbranche , wird endgültig eingestellt .	corenlp	0.6428571428571429	0.6428571428571429
de	HDT	13660	Der Journalist David Farrell hatte das Magazin vor 20 Jahren gegründet .	corenlp	0.9166666666666666	0.8333333333333334
de	HDT	13661	Ab August 1999 erschien The Record nur noch als Online-Ausgabe .	corenlp	0.4166666666666667	0.4166666666666667
de	HDT	13662	Im März 2000 wurde es von musicmusicmusic übernommen .	corenlp	1.0	1.0
de	HDT	13663	Farrel sagte , das Geschäftsmodell , eine Mischung aus Werbefinanzierung und Abonnements , sei nicht lebensfähig gewesen .	corenlp	0.7777777777777778	0.7222222222222222
de	HDT	13664	Farrell gab gleichzeitig seinen Rückzug aus musicmusicmusic bekannt .	corenlp	1.0	0.7777777777777778
de	HDT	13665	Wolfgang Spegg , CEO von musicmusicmusic , meinte :	corenlp	0.7777777777777778	0.6666666666666666
de	HDT	13666	""" Ich hatte gehofft , meine Vision von The Record als globaler Multimedia-Anbieter für Songs und Videos würde Unterstützung bei der kanadischen Musikindustrie finden . """	corenlp	0.5925925925925926	0.5185185185185185
de	HDT	13667	Doch er sei mit seiner Idee wohl zu früh gewesen .	corenlp	1.0	0.7272727272727273
de	HDT	13668	""" Die Industrie hielt mein 1996 entwickeltes Konzept eines Online-Musik-Abodienstes für zu gefährlich . """	corenlp	0.7647058823529411	0.5882352941176471
de	HDT	13669	Im Jahr 2001 werde dieses Modell aber von den großen Labels adoptiert , sagte Spegg .	corenlp	0.8235294117647058	0.7647058823529411
de	HDT	13670	Er wolle The Record neu herausbringen , sobald die ursprünglichen Pläne von der Industrie akzeptiert würden .	corenlp	0.7647058823529411	0.7647058823529411
de	HDT	13671	musicmusicmusic ist ein Content-Provider für Musik .	corenlp	0.125	0.125
de	HDT	13672	Eines der bekanntesten Produkte ist der interaktive Radiosender RadioMOI.com .	corenlp	0.6	0.5
de	HDT	13673	USA jagen Terroristen auch im Internet	corenlp	0.8571428571428571	0.8571428571428571
de	HDT	13674	Bereits drei Stunden nach dem tödlichen Angriff auf das World Trade Center sind FBI-Beamte nach einem Bericht des US-Magazin Wired.com bei Internetfirmen aufgetaucht , um das E-Mail-Überwachungsprogramm Carnivore zu installieren .	corenlp	0.5428571428571428	0.5142857142857142
de	HDT	13675	Die Online-Dienste AOL und Earthlink räumten in öffentlichen Stellungnahmen ein , dass sie mit dem FBI zusammenarbeiten .	corenlp	0.6842105263157895	0.6842105263157895
de	HDT	13676	""" Wir kooperieren mit dem FBI in den laufenden Ermittlungen "" , sagte AOL-Sprecher Nicholas Graham dem Online-Dienst CNET ."	corenlp	0.5	0.5
de	HDT	13677	Gleichzeitig dementierte der AOL-Sprecher jedoch , dass AOL die Installation von Carnivore erlaubt habe .	corenlp	0.75	0.75
de	HDT	13678	Dabei wird ein Computer mit der FBI-Software , der in einem Käfig gegen Manipulationen von außen geschützt ist , bei dem Provider installiert und mit dessen Servern verbunden .	corenlp	0.7333333333333333	0.5666666666666667
de	HDT	13679	Carnivore ist in der Lage , Millionen von E-Mails pro Sekunde zu überprüfen .	corenlp	0.3333333333333333	0.3333333333333333
de	HDT	13680	""" In Zeiten wie diesen kann sich kaum ein Internet-Provider gegen eine Installation von Carnivore wehren "" , sagte Fischer ."	corenlp	0.5909090909090909	0.5
de	HDT	13681	"Für die Behörden sei es "" genau der richtige Zeitpunkt , um das System reinzudrücken "" ."	corenlp	0.8235294117647058	0.7058823529411765
de	HDT	13682	In der Vergangenheit hatten sich viele Internetfirmen mit Hinweis auf den Datenschutz gegen eine flächendeckende staatliche Überwachung des E-Mail-Verkehrs gewehrt .	corenlp	0.782608695652174	0.6956521739130435
de	HDT	13683	Ob die Terroristen überhaupt über das Internet kommuniziert haben , um den verheerenden Anschlag vorzubereiten , steht noch nicht fest .	corenlp	0.7619047619047619	0.7142857142857143
de	HDT	13684	Im Februar hatte allerdings CIA-Director George Tenet vor einem Ausschuss des US-Senats davor gewarnt , dass Terroristen das Internet und andere High-Tech-Instrumente benutzen , um untereinander zu kommunizieren .	corenlp	0.38235294117647056	0.35294117647058826
de	HDT	13685	""" Internationale Terroristen haben die Explosion in der Informationstechnologie genutzt , um ihre Möglichkeiten zu verbessern . """	corenlp	0.8333333333333334	0.7777777777777778
de	HDT	13686	Jedem Internet-Nutzer stehen heute Verschlüsselungsprogramme und andere Werkzeuge zur Verfügung , die geheime Botschaften wirksam vor einer Überwachung verbergen können .	corenlp	0.6956521739130435	0.5652173913043478
de	HDT	13687	Zwar hatte die US-Regierung versucht , die Verbreitung von Kryptographie-Programmen wie Pretty Good Privacy ( PGP ) zu verhindern , die Software steht jedoch auf unzähligen Servern zum freien Herunterladen bereit .	corenlp	0.6857142857142857	0.6285714285714286
de	HDT	13688	Neben der Verschlüsselung steht allen Netzanwendern - und damit auch allen terroristischen Gruppen - auch noch die so genannte Steganographie zur Verfügung .	corenlp	0.5416666666666666	0.5
de	HDT	13689	Bei diesem Verfahren werden geheime Botschaften in scheinbar harmlosen Dokumenten wie Bildern oder Tondateien versteckt .	corenlp	1.0	0.9375
de	HDT	13690	Experte Fischer geht davon aus , dass solche Nachrichten selbst mit riesigem Aufwand nicht abgefangen werden können .	corenlp	0.8888888888888888	0.7777777777777778
de	HDT	13691	""" In den öffentlichen Nachrichtengruppen im Internet werden jeden Tag unzähliche Bilddateien geschickt ."	corenlp	0.9333333333333333	0.8666666666666667
de	HDT	13692	"Es ist allein wegen der Masse quasi unmöglich , ein manipuliertes Foto aufzuspüren , in dem eine verborgene Mitteilung eines Terroristen steckt . """	corenlp	0.8333333333333334	0.6666666666666666
de	HDT	13693	Zu diesem Thema ist auch ein Telepolis-Artikel erschienen :	corenlp	0.4	0.4
de	HDT	13694	Ist Verschlüsselung schuld ? .	corenlp	1.0	1.0
de	HDT	13695	Kabinett legt Gesetzentwurf zu E-Commerce vor	corenlp	0.5714285714285714	0.5714285714285714
de	HDT	13696	Das Bundeskabinett hat heute den Entwurf eines Gesetzes zum elektronischen Handel verabschiedet .	corenlp	0.5714285714285714	0.5714285714285714
de	HDT	13697	Die Regelung soll die entsprechende EU-Richtlinie zum E-Commerce umsetzen .	corenlp	0.38461538461538464	0.38461538461538464
de	HDT	13698	Wichtigster Punkt der Regelung ist das Herkunftslandprinzip .	corenlp	0.5	0.5
de	HDT	13699	Diensteanbieter müssen sich danach grundsätzlich an den Gesetzen des Staates orientieren , in dem sie niedergelassen sind , auch wenn sie ihre Dienste in anderen EU-Ländern anbieten .	corenlp	0.7241379310344828	0.5517241379310345
de	HDT	13700	""" Ein deutscher Händler , der über Internet in Frankreich Waren anbietet , muss sich dann zum Beispiel nicht mehr um französische Werbevorschriften kümmern "" , sagte Gudrun Girnghuber , Sprecherin des Justitzministeriums , gegenüber heise online ."	corenlp	0.7692307692307693	0.6923076923076923
de	HDT	13701	Dies sei eine deutliche Erleichterung für den elektronischen Handel .	corenlp	1.0	1.0
de	HDT	13702	Der Gesetzentwurf macht jedoch auch Ausnahmen vom Herkunftslandprinzip :	corenlp	0.9	0.9
de	HDT	13703	Beim Verbraucherschutz soll das Recht des Landes gelten , in dem der Käufer wohnt .	corenlp	0.875	0.8125
de	HDT	13704	""" Die Bürger können sich auf die für sie gültigen Verbraucherschutznormen berufen "" , betonte Girnghuber ."	corenlp	0.7647058823529411	0.6470588235294118
de	HDT	13705	Die Ausnahmen zum Herkunftslandprinzip wurden vom Bundesverband Deutscher Industrie ( BDI ) kritisiert .	corenlp	1.0	1.0
de	HDT	13706	""" Die erhofften Vereinfachungen im elektronischen Geschäftsverkehr durch die europaweite Geltung des Herkunftslandsprinzips bleiben aus "" , sagte BDI-Hauptgeschäftsführer Ludolf v. Wartenberg ."	corenlp	0.6	0.6
de	HDT	13707	Die Ausnahmeregelung bei Geschäften mit Endverbrauchern erschwere die Entwicklung des Online-Handels .	corenlp	0.7692307692307693	0.7692307692307693
de	HDT	13708	Online-Shop-Betreiber müssten sich deshalb mit 15 verschiedenen EU-Rechtsordnungen auseinandersetzten .	corenlp	0.38461538461538464	0.38461538461538464
de	HDT	13709	Das Justizministerium kann die BDI-Kritik jedoch nur teilweise nachvollziehen .	corenlp	0.7272727272727273	0.6363636363636364
de	HDT	13710	Die Vorschriften zum Verbraucherschutz seien europaweit schon weitgehend harmonisiert , erklärte Girnghuber .	corenlp	0.9285714285714286	0.7142857142857143
de	HDT	13711	Girnghuber räumte jedoch ein , dass in einzelnen Ländern Vorschriften gebe , die darüber hinaus gingen .	corenlp	0.7647058823529411	0.7647058823529411
de	HDT	13712	Die EU-Regelung schreibe beispielsweise ein Rückgaberecht von 10 Tagen vor .	corenlp	0.75	0.75
de	HDT	13713	""" In Deutschland haben Verbraucher aber ein 14-tägiges Rückgaberecht ."	corenlp	0.5454545454545454	0.45454545454545453
de	HDT	13714	"Daran müssen sich auch Anbieter aus anderen EU-Ländern halten , wenn das Gesetz in Kraft tritt . """	corenlp	0.7368421052631579	0.631578947368421
de	HDT	13715	Die Bundesregierung will in Zukunft stärker auf eine Harmoniesierung gesetzlicher Regelungen achten , um einheimische Anbieter nicht zu benachteiligen .	corenlp	0.95	0.9
de	HDT	13716	Als Beispiel führte sie die bereits vorgeschlagene Abschaffung des Rabattgesetzes an .	corenlp	1.0	1.0
de	HDT	13717	Im neuen Gesetz wird auch der Datenschutz geregelt .	corenlp	0.9	0.6
de	HDT	13718	""" Die einheitliche und transparente Regelung nützt eindeutig den Verbrauchern "" , meinte Girnghuber ."	corenlp	0.7333333333333333	0.7333333333333333
de	HDT	13719	Die derzeit für den Laien undurchsichtige Rechtslage sei mit dem neuen Gesetz beseitigt .	corenlp	1.0	0.7857142857142857
de	HDT	13720	Am gestrigen Dienstag fiel das Flug- und Reisebuchungssystem Amadeus für zwei Stunden vollständig aus .	corenlp	0.7272727272727273	0.7272727272727273
de	HDT	13721	Betroffen waren 63.000 Reisebüros weltweit .	corenlp	0.16666666666666666	0.16666666666666666
de	HDT	13722	Schwierigkeiten mit der speziell für das Unternehmen entwickelten Datenbank hatten den Ausfall verursacht .	corenlp	0.9285714285714286	0.8571428571428571
de	HDT	13723	""" Es handelt sich um ein sehr selten auftretendes Problem "" , sagte Amadeus-Sprecher Bill Spears gegenüber heise online ."	corenlp	0.5238095238095238	0.5238095238095238
de	HDT	13724	Es sei das letzte Mal vor sieben Jahren in Erscheinung getreten .	corenlp	1.0	0.75
de	HDT	13725	Die Administratoren hätten das Buchungssystem von 14.26 Uhr bis 16.40 Uhr deutscher Zeit vom Netz genommen , um einen möglichen Datenverlust zu verhindern , erklärte Spears .	corenlp	0.8571428571428571	0.8571428571428571
de	HDT	13726	Die Fehler seien behoben worden und das System funktioniere inzwischen wieder .	corenlp	1.0	0.9166666666666666
de	HDT	13727	Start wickelt nach eigenen Angaben etwa 65 Prozent aller Buchungen des deutschen Reisemarktes ab .	corenlp	1.0	1.0
de	HDT	13728	An das Start-Netz waren Ende 2000 über 16.000 Reisebüros in Deutschland angeschlossen .	corenlp	0.35714285714285715	0.14285714285714285
de	HDT	13729	Schwerstbehinderte werden zu Internet-Beratern ausgebildet	corenlp	0.3333333333333333	0.16666666666666666
de	HDT	13730	Arbeitslose Schwerstbehinderte können sich in Hamburg demnächst zu Internet-Beratern umschulen lassen .	corenlp	0.15384615384615385	0.07692307692307693
de	HDT	13731	Mit dem Modellprojekt Info-Nett wollen das Berufsförderungswerk Hamburg und die Universität der Bundeswehr Schwerstbehinderten den Wiedereinstieg in den Arbeitsmarkt erleichtern , teilte die Universität mit .	corenlp	0.7407407407407407	0.6666666666666666
de	HDT	13732	Die einjährige Umschulung wird mit 3,8 Millionen Mark von der Behörde für Arbeit , Gesundheit und Soziales sowie dem Arbeitsamt Hamburg gefördert .	corenlp	1.0	0.9565217391304348
de	HDT	13733	Die Kursteilnehmer arbeiten sich zunächst drei Monate im Berufsförderungswerk ein .	corenlp	0.9166666666666666	0.9166666666666666
de	HDT	13734	Danach beginnt eine neunmonatige Praxisphase in Schulen , Unternehmen und Kultureinrichtungen .	corenlp	0.9166666666666666	0.9166666666666666
de	HDT	13735	In den kommenden drei Jahren sollen bis zu 60 Behinderte umgeschult werden .	corenlp	0.7692307692307693	0.7692307692307693
de	HDT	13736	Starttermin für den ersten Kurs ist der 2. Mai .	corenlp	0.38095238095238093	0.38095238095238093
de	HDT	13737	Die Bewerber sollten einen kaufmännischen , erzieherischen oder technischen Beruf erlernt haben .	corenlp	1.0	1.0
de	HDT	13738	Verteilte Suche nach toten Links	corenlp	1.0	1.0
de	HDT	13739	Grub.org möchte eines der Hauptprobleme von Internet-Suchmaschinen lösen :	corenlp	0.7	0.5
de	HDT	13740	Veraltete Links und unvollständige Ergebnislisten .	corenlp	1.0	1.0
de	HDT	13741	Dafür hat grub.org ein Konzept entwickelt , das mit SETI@home vergleichbar ist :	corenlp	0.8461538461538461	0.6923076923076923
de	HDT	13742	Tausende Freiwillige installieren ein spezielles Programm auf ihrem Computer .	corenlp	0.9	0.7
de	HDT	13743	Der Client sucht jedoch nicht wie bei SETI nach extraterrestrischer Intelligenz , sondern nutzt die Rechner-Ressourcen , um das Web zu durchforsten .	corenlp	0.6666666666666666	0.6666666666666666
de	HDT	13744	Die Suchinstruktionen stammen vom Master Server , an den die gefundenen Ergebnisse wieder zurückgemeldet werden .	corenlp	0.8823529411764706	0.8823529411764706
de	HDT	13745	Wenn genügend Surfer mitmachen , so verspricht grub.org , wird jede Internetseite täglich besucht und indiziert .	corenlp	0.8235294117647058	0.7058823529411765
de	HDT	13746	Grub.org setzt bei dem neuen Crawler auf Open Source .	corenlp	1.0	0.9
de	HDT	13747	Derzeit können sich Linux-User , die über eine feste IP-Nummer verfügen , bei grub.org als Beta-Tester registrieren und die Client-Software herunterladen .	corenlp	0.4230769230769231	0.4230769230769231
de	HDT	13748	In Zukunft möchte grub.org auch Versionen für BSD und Windows anbieten .	corenlp	0.9166666666666666	0.9166666666666666
de	HDT	13749	Es bleibt jedoch fraglich , ob es grub.org gelingt , den Erfolg von SETI@home zu wiederholen .	corenlp	0.5294117647058824	0.35294117647058826
de	HDT	13750	Am bislang größten Projekt zum verteilten Rechnen beteiligen sich immerhin mehr als drei Millionen Internetbenutzer .	corenlp	0.5555555555555556	0.4444444444444444
de	HDT	13751	Terroranschläge :	corenlp	1.0	1.0
de	HDT	13752	Experte erwägt Lockerungen beim Datenschutz ( Update )	corenlp	0.7777777777777778	0.7777777777777778
de	HDT	13753	Der Bayrische Datenschutzbeauftragte Reinhard Vetter schließt angesichts der Terrorangriffe in den USA Einschnitte beim Datenschutz nicht mehr aus .	corenlp	0.85	0.8
de	HDT	13754	Wenn es erforderlich sei , die Befugnisse von Polizei oder Verfassungsschutz zu erweitern , müsse auch der Datenschutz einbezogen werden .	corenlp	0.8571428571428571	0.7619047619047619
de	HDT	13755	Vetter relativierte in einem Gespräch mit heise online sein von FOCUS zitiertes Statement .	corenlp	0.9285714285714286	0.7857142857142857
de	HDT	13756	Er sagte , es sei aus dem Zusammenhang gerissen worden .	corenlp	0.9090909090909091	0.8181818181818182
de	HDT	13757	Einschränkungen beim Datenschutz seien derzeit nicht erforderlich .	corenlp	1.0	1.0
de	HDT	13758	Vetter weiter :	corenlp	1.0	0.6666666666666666
de	HDT	13759	""" Polizei , Verfassungschutz und BND haben die Möglichkeiten , die sie brauchen "" ."	corenlp	0.4666666666666667	0.4
de	HDT	13760	Politiker verschiedener Parteien warnten unterdessen vor übereilten Forderungen nach verstärkter Überwachung von Internet und Telekommunikation .	corenlp	0.9375	0.9375
de	HDT	13761	""" Es wäre das Falscheste , in einer Panikreaktion etwas zu tun "" , erklärte die Internetbeauftragte der CDU/CSU-Fraktion im Bundestag , Martina Krogmann , gegenüber heise online ."	corenlp	0.5806451612903226	0.41935483870967744
de	HDT	13762	Für Rückschlüsse sei es derzeit noch zu früh .	corenlp	1.0	0.7777777777777778
de	HDT	13763	Der SPD-Experte für Neue Medien , Jörg Tauss , sagte , man müsse eine Hysterie vermeiden .	corenlp	0.6111111111111112	0.5555555555555556
de	HDT	13764	"Er befürchtet allerdings , "" dass die Anschläge zum Anlass genommen werden , lang Geplantes umzusetzen "" ."	corenlp	0.6842105263157895	0.631578947368421
de	HDT	13765	"Der Sprecher des Bayrischen Innenministeriums , Michael Ziegler , erklärte , angesichts der Anschläge müssten auch in Deutschland "" Dinge generell neu bewertet werden "" ."	corenlp	0.8076923076923077	0.7307692307692307
de	HDT	13766	Er verwies dabei unter anderem auf die bislang starken Widerstände gegen die Videoüberwachung des öffentlichen Raums .	corenlp	0.9411764705882353	0.8823529411764706
de	HDT	13767	Der Internet-Newsdienst Wired berichtet unterdessen , dass auch in den USA die politische Diskussion um Verschärfungen im Krypto-Bereich zunimmt :	corenlp	0.5652173913043478	0.5217391304347826
de	HDT	13768	"In einer Rede vor dem US-Senat sprach sich beispielsweise der republikanische Senator von New Hampshire , Judd Gregg , für ein globales Verbot von Verschlüsselungs-Produkten aus , die keine staatliche "" Hintertür "" besitzen ."	corenlp	0.6216216216216216	0.5405405405405406
de	HDT	13769	"Diese "" Hintertür "" könnte beispielsweise darin bestehen , in einem Key-Escrow-Verfahren einen "" Zweitschlüssel "" bei einer öffentlichen Stelle zu hinterlegen ."	corenlp	0.72	0.68
